customer_id,age,gender,location,income,registration_date,purchase_date,product_category,brand,price,quantity,revenue,purchase_frequency,avg_order_value,customer_lifespan
CUST_04421,60,Male,Philadelphia,43239,2023-12-28,2024-01-23,Beauty,Brand G,35.27,5,176.37,4,153.01,1.74
CUST_04422,46,Male,San Jose,43439,2023-07-17,2023-07-28,Home & Garden,Brand B,85.56,5,427.79,4,434.02,2.19
CUST_04423,40,Female,Philadelphia,33250,2025-02-09,2025-02-21,Beauty,Brand B,36.0,6,215.99,6,202.66,0.62
CUST_04424,37,Male,Fort Worth,56271,2023-11-09,2024-05-24,Sports,Brand C,77.69,2,155.38,5,159.19,1.87
CUST_04425,31,Other,Boston,28496,2024-10-28,2025-02-11,Toys,Brand G,39.19,1,39.19,2,38.77,0.9
CUST_04426,37,Male,Houston,20000,2025-07-29,2025-08-26,Beauty,Brand D,56.99,2,113.98,1,112.11,0.15
CUST_04427,48,,San Francisco,,2024-01-09,2025-04-18,Beauty,Brand A,32.62,3,97.85,4,81.54,1.71
CUST_04428,,Male,Houston,116495,2023-08-14,2024-08-29,Home & Garden,Brand D,94.52,1,94.52,2,92.27,2.11
CUST_04429,36,Female,Fort Worth,33843,2025-07-27,2025-08-08,Toys,Brand A,44.53,4,178.14,3,207.52,0.16
CUST_04430,56,Male,Los Angeles,27551,2022-09-29,2023-04-27,Beauty,Brand H,28.94,2,57.89,4,61.52,2.98
CUST_04431,28,Female,Seattle,49996,2022-12-01,2024-12-02,Sports,Brand C,127.58,5,637.89,2,541.34,2.81
CUST_04432,51,Female,Dallas,33008,2024-05-17,2025-02-21,Beauty,Brand D,29.97,4,119.88,1,126.56,1.35
CUST_04433,32,Male,San Francisco,21849,2024-02-27,2025-01-17,Sports,Brand C,69.87,2,139.74,2,126.45,1.57
CUST_04434,35,,Charlotte,73715,2024-01-06,2024-12-08,Home & Garden,Brand C,96.17,2,192.33,5,193.59,1.71
CUST_04435,43,Male,San Francisco,20000,2023-07-13,2025-03-19,Books,Brand B,10,5,50,7,46.44,2.2
CUST_04436,35,,Indianapolis,24851,2025-04-06,2025-07-25,Sports,Brand D,35.75,3,107.25,2,128.18,0.47
CUST_04437,30,Male,San Diego,29964,2024-10-20,2025-07-31,Sports,Brand E,62.18,4,248.73,4,213.1,0.93
CUST_04438,22,Male,,67284,2023-10-18,2025-03-25,Home & Garden,Brand D,125.78,2,251.56,4,227.81,1.93
CUST_04439,31,Male,Phoenix,20000,2022-12-28,2024-08-13,Books,Brand C,21.48,4,85.92,2,96.54,2.74
CUST_04440,28,Female,Fort Worth,50383,2024-11-09,2025-08-28,Books,Brand A,11.56,1,11.56,5,12.89,0.87
CUST_04441,51,Female,Denver,42012,2024-04-08,2025-01-17,Clothing,Brand E,56.36,2,112.72,3,129.72,1.46
CUST_04442,47,Male,Phoenix,24991,2025-07-29,2025-08-17,Beauty,Brand C,34.15,2,68.3,5,76.25,0.15
CUST_04443,41,Male,San Jose,20000,2023-07-18,2025-01-08,Electronics,Brand H,161.41,2,322.81,2,368.44,2.18
CUST_04444,48,Male,,,2023-11-25,2025-07-22,Clothing,Brand B,59.6,3,178.8,3,179.2,1.83
CUST_04445,,Female,Philadelphia,20000,2023-06-01,2023-07-07,Sports,Brand B,99.92,3,299.76,8,264.55,2.31
CUST_04446,43,Female,Seattle,25304,2025-03-20,2025-08-17,Electronics,Brand E,151.74,5,758.72,6,795.54,0.51
CUST_04447,34,Male,Dallas,53254,2024-07-10,2024-12-24,Sports,Brand D,52.89,4,211.55,4,232.79,1.2
CUST_04448,24,Female,Jacksonville,32498,2023-10-22,2025-09-03,Electronics,Brand H,258.16,3,774.47,1,882.58,1.92
CUST_04449,46,Male,,20000,2024-11-04,2025-09-21,Sports,Brand C,106.39,3,319.18,2,286.74,0.88
CUST_04450,35,Male,,29295,2022-12-15,2024-02-06,Books,Brand G,13.52,1,13.52,2,12.28,2.77
CUST_04451,23,Female,Denver,71203,2023-02-08,2023-06-27,Clothing,Brand E,30.08,2,60.17,6,51.25,2.62
CUST_04452,35,Female,Dallas,29834,2023-01-01,2023-03-02,Toys,Brand C,30.11,2,60.23,8,56.39,2.73
CUST_04453,20,Male,Columbus,42667,2023-07-31,2024-05-19,Electronics,Brand G,302.01,6,1812.06,5,1585.66,2.15
CUST_04454,,Other,Philadelphia,40378,2025-06-11,2025-07-12,Sports,Brand G,98.23,3,294.69,5,277.61,0.28
CUST_04455,,,Seattle,29584,2023-01-31,2025-08-26,Sports,Brand G,99.05,2,198.1,4,207.39,2.64
CUST_04456,53,Male,Jacksonville,47798,2024-06-05,2025-03-22,Electronics,Brand A,168.44,3,505.32,4,548.59,1.3
CUST_04457,57,Male,Philadelphia,32343,2023-06-16,2023-12-16,Automotive,Brand C,150.59,2,301.18,5,324.88,2.27
CUST_04458,22,Female,San Jose,36478,2022-12-30,2025-04-18,Clothing,Brand H,69.65,4,278.6,2,276.94,2.73
CUST_04459,18,Male,San Francisco,51532,2023-01-20,2024-09-25,Automotive,Brand D,104.47,7,731.28,4,833.8,2.67
CUST_04460,39,Female,Dallas,46902,2022-10-02,2023-06-06,Electronics,Brand E,227.19,1,227.19,6,213.9,2.98
CUST_04461,55,Male,New York,20000,2023-01-01,2023-10-09,Home & Garden,Brand C,77.17,3,231.5,1,255.52,2.73
CUST_04462,,Female,Columbus,54077,2023-11-01,2024-06-11,Beauty,Brand H,31.07,2,62.14,5,72.89,1.89
CUST_04463,26,Male,,51727,2022-11-17,2023-10-31,Clothing,Brand B,65.92,3,197.75,3,220.36,2.85
CUST_04464,29,Female,Los Angeles,57246,2025-06-23,2025-08-06,Automotive,Brand C,182.6,3,547.8,3,439.8,0.25
CUST_04465,28,Male,Chicago,31932,2022-10-07,2023-04-04,Automotive,Brand H,89.45,4,357.81,3,313.15,2.96
CUST_04466,49,Male,New York,24518,2024-09-15,2024-09-28,Clothing,Brand B,44.72,4,178.88,4,149.83,1.02
CUST_04467,,Female,Dallas,39869,2025-03-04,2025-06-07,Beauty,Brand G,48.05,3,144.14,4,155.35,0.56
CUST_04468,21,Male,New York,43898,2023-01-31,2024-01-23,Home & Garden,Brand B,108.3,3,324.89,5,325.71,2.64
CUST_04469,33,Male,Denver,27901,2022-12-06,2024-04-10,Clothing,Brand H,80.61,2,161.22,4,185.96,2.8
CUST_04470,42,Male,San Francisco,32631,2025-06-05,2025-08-05,Clothing,Brand H,33.9,4,135.6,3,157.87,0.3
CUST_04471,37,Female,San Diego,47529,2023-01-12,2023-06-08,Beauty,Brand H,28.19,2,56.38,4,66.22,2.7
CUST_04472,26,Female,Seattle,21660,2024-08-22,2024-09-05,Toys,Brand F,44.75,8,358.01,9,290.9,1.09
CUST_04473,,,Indianapolis,27226,2025-03-11,2025-03-18,Clothing,Brand C,64.48,2,128.95,4,142.45,0.54
CUST_04474,22,Male,Austin,38954,2023-03-29,2023-09-07,Automotive,Brand F,100.89,2,201.78,6,218.85,2.49
CUST_04475,18,Female,San Diego,29581,2024-01-01,2024-11-24,Home & Garden,Brand B,45.14,5,225.71,2,201.74,1.73
CUST_04476,36,Male,,,2025-07-14,2025-07-22,Sports,Brand G,120.65,1,120.65,5,144.07,0.19
CUST_04477,54,Female,Fort Worth,37120,2024-10-10,2024-11-02,Beauty,Brand E,47.79,4,191.18,3,177.33,0.95
CUST_04478,37,Female,Charlotte,25437,2023-09-22,2025-07-04,Automotive,Brand A,217.54,1,217.54,3,213.29,2.0
CUST_04479,31,Female,San Diego,20000,2024-06-03,2024-11-29,Home & Garden,Brand D,54.26,4,217.05,5,248.08,1.31
CUST_04480,35,Female,Houston,56842,2025-07-28,2025-08-04,Beauty,Brand E,21.57,4,86.27,3,76.95,0.16
CUST_04481,36,Female,Indianapolis,124748,2023-06-27,2023-12-31,Clothing,Brand H,61.16,4,244.62,3,283.74,2.24
CUST_04482,41,Female,Boston,20000,2023-01-12,2023-07-07,Electronics,Brand A,184.91,3,554.74,3,468.5,2.7
CUST_04483,29,Male,Dallas,84925,2025-08-05,2025-08-14,Clothing,Brand E,49.23,2,98.46,4,112.12,0.13
CUST_04484,46,Male,Seattle,22398,2024-06-22,2025-05-15,Toys,Brand G,51.76,2,103.51,5,115.66,1.25
CUST_04485,29,Female,Boston,33671,2024-06-25,2025-06-27,Sports,Brand A,85.86,4,343.43,3,380.8,1.25
CUST_04486,18,Female,Chicago,40092,2023-08-19,2024-03-23,Automotive,Brand D,156.23,5,781.16,5,706.98,2.1
CUST_04487,33,Other,Seattle,20000,2025-01-12,2025-06-19,Beauty,Brand G,32.4,3,97.2,1,83.91,0.7
CUST_04488,28,Female,Boston,39406,2024-05-09,2025-01-04,Automotive,Brand F,89.84,1,89.84,4,91.6,1.37
CUST_04489,33,Female,Chicago,75975,2024-10-07,2025-09-08,Beauty,Brand A,33.16,4,132.64,5,118.58,0.96
CUST_04490,21,Female,San Francisco,,2022-11-02,2023-01-28,Automotive,Brand B,177.15,3,531.46,6,455.28,2.89
CUST_04491,42,Female,Phoenix,,2023-02-14,2025-05-18,Automotive,Brand B,122.04,2,244.09,3,246.96,2.61
CUST_04492,45,Other,,30874,2025-05-21,2025-08-09,Books,Brand A,16.32,4,65.27,5,70.17,0.34
CUST_04493,46,Female,Indianapolis,71925,2025-05-23,2025-05-27,Toys,Brand A,44.59,2,89.17,3,91.75,0.34
CUST_04494,45,Female,Charlotte,69081,2025-04-07,2025-05-19,Sports,Brand E,101.24,3,303.72,3,323.28,0.46
CUST_04495,44,Male,San Antonio,20000,2024-04-29,2025-04-07,Clothing,Brand A,52.02,5,260.1,3,276.39,1.4
CUST_04496,41,Female,San Jose,39528,2024-11-14,2025-08-02,Beauty,Brand B,24.76,5,123.8,5,113.03,0.86
CUST_04497,47,,Seattle,27991,2023-09-11,2024-02-27,Books,Brand F,18.39,1,18.39,4,15.78,2.03
CUST_04498,18,Female,San Diego,36704,2024-11-20,2025-01-05,Electronics,Brand A,186.58,1,186.58,5,183.53,0.84
CUST_04499,46,Male,San Antonio,71860,2024-11-21,2025-06-12,Clothing,Brand G,22.01,3,66.02,6,78.94,0.84
CUST_04500,43,Male,Phoenix,62196,2025-03-21,2025-05-28,Clothing,Brand B,56.95,5,284.77,2,270.8,0.51
CUST_04501,42,Female,New York,20829,2022-12-07,2023-04-29,Toys,Brand E,62.31,3,186.92,4,183.92,2.8
CUST_04502,64,,San Antonio,67459,2023-11-01,2025-08-03,Toys,Brand A,44.68,4,178.74,3,152.21,1.89
CUST_04503,27,Female,San Francisco,,2023-07-09,2023-11-16,Clothing,Brand A,53.6,1,53.6,4,61.82,2.21
CUST_04504,28,Male,San Jose,31581,2025-08-10,2025-08-28,Books,Brand H,14.7,2,29.4,2,26.27,0.12
CUST_04505,51,,Phoenix,45475,2023-06-14,2025-04-10,Electronics,Brand A,280.52,3,841.57,3,833.99,2.28
CUST_04506,60,Female,Indianapolis,46669,2025-02-11,2025-07-13,Sports,Brand F,109.9,1,109.9,2,128.83,0.61
CUST_04507,52,,San Diego,102634,2025-02-04,2025-09-03,Home & Garden,Brand D,68.95,2,137.89,3,159.88,0.63
CUST_04508,57,Female,Philadelphia,32135,2022-12-11,2023-08-23,Electronics,Brand B,201.85,3,605.55,4,654.92,2.78
CUST_04509,,Male,Charlotte,63007,2023-05-03,2025-09-03,Toys,Brand H,42.36,3,127.09,5,103.23,2.39
CUST_04510,37,Female,Jacksonville,53546,2024-01-24,2024-04-10,Clothing,Brand E,70.19,3,210.57,5,180.62,1.66
CUST_04511,23,Female,San Francisco,57836,2024-02-05,2025-03-31,Automotive,Brand H,83.12,4,332.48,2,377.8,1.63
CUST_04512,37,Female,Fort Worth,21142,2023-10-09,2024-08-13,Electronics,Brand G,289.62,4,1158.46,6,1386.09,1.96
CUST_04513,19,Female,Phoenix,71481,2025-03-07,2025-04-23,Home & Garden,Brand A,77.16,1,77.16,6,77.64,0.55
CUST_04514,19,Male,Chicago,76253,2025-03-05,2025-06-03,Electronics,Brand C,227.83,2,455.66,1,488.1,0.55
CUST_04515,56,Male,Austin,38682,2023-07-31,2023-12-02,Books,Brand G,12.79,2,25.59,4,25.8,2.15
CUST_04516,22,Male,Columbus,48675,2024-10-16,2025-05-22,Sports,Brand F,106.58,2,213.17,4,216.76,0.94
CUST_04517,44,Female,San Jose,25602,2023-11-10,2025-01-09,Toys,Brand C,27.52,3,82.57,6,78.96,1.87
CUST_04518,18,Male,New York,56163,2025-03-11,2025-05-12,Automotive,Brand A,241.55,2,483.1,5,558.52,0.54
CUST_04519,,Male,Los Angeles,42210,2024-02-13,2024-09-26,Automotive,Brand D,216.41,2,432.81,6,357.16,1.61
CUST_04520,18,Other,Los Angeles,,2025-08-13,2025-08-28,Automotive,Brand C,258.12,3,774.37,4,679.53,0.11
CUST_04521,33,Male,Charlotte,26407,2024-07-23,2024-09-27,Clothing,Brand F,43.14,1,43.14,4,43.94,1.17
CUST_04522,33,Male,Boston,68766,2022-10-31,2023-04-16,Sports,Brand F,153.39,2,306.78,5,345.4,2.9
CUST_04523,45,Male,Columbus,71474,2023-06-04,2023-07-23,Toys,Brand E,25.3,4,101.21,2,117.22,2.31
CUST_04524,18,Female,Austin,48903,2024-05-11,2025-02-24,Automotive,Brand D,131.39,2,262.78,3,252.91,1.37
CUST_04525,19,Male,New York,49833,2024-04-12,2024-11-08,Clothing,Brand G,37.19,1,37.19,3,40.36,1.45
CUST_04526,36,Female,San Francisco,20449,2023-01-11,2025-04-04,Beauty,Brand C,34.4,2,68.81,6,81.16,2.7
CUST_04527,35,Female,Seattle,40430,2023-06-03,2024-10-10,Automotive,Brand C,183.59,3,550.77,2,551.91,2.31
CUST_04528,24,Male,San Francisco,20000,2024-07-17,2024-10-02,Beauty,Brand G,24.14,1,24.14,4,24.15,1.19
CUST_04529,56,Female,Boston,51736,2023-04-18,2024-10-05,Books,Brand E,15.79,1,15.79,3,15.76,2.43
CUST_04530,33,Male,Seattle,28671,2025-02-28,2025-03-29,Home & Garden,Brand D,124.65,4,498.59,4,414.99,0.57
CUST_04531,60,Male,Charlotte,31868,2024-07-23,2025-03-05,Books,Brand B,20.47,3,61.42,1,69.32,1.17
CUST_04532,38,Other,Chicago,61580,2025-06-27,2025-09-14,Books,Brand F,12.97,3,38.9,6,39.62,0.24
CUST_04533,43,Female,Los Angeles,34506,2023-10-14,2024-03-04,Toys,Brand D,49.16,5,245.79,5,214.51,1.94
CUST_04534,,Male,New York,20000,2023-10-08,2025-06-26,Home & Garden,Brand G,41.3,1,41.3,4,34.45,1.96
CUST_04535,51,Male,Seattle,32117,2024-07-16,2025-06-12,Books,Brand E,21.83,2,43.67,3,46.75,1.19
CUST_04536,35,Female,San Antonio,55552,2023-11-11,2025-02-26,Books,Brand D,11.18,2,22.36,5,25.85,1.87
CUST_04537,28,Male,Los Angeles,24007,2022-12-13,2025-04-13,Electronics,Brand G,312.5,2,625.0,6,674.03,2.78
CUST_04538,23,Female,Houston,24128,2023-04-15,2025-07-05,Home & Garden,Brand H,55.75,4,223.02,7,186.84,2.44
CUST_04539,23,Female,Dallas,20000,2025-02-24,2025-05-10,Books,Brand D,12.63,5,63.17,8,65.65,0.58
CUST_04540,30,Male,Denver,44919,2023-07-12,2024-03-23,Sports,Brand G,150.78,3,452.33,6,530.03,2.2
CUST_04541,,Male,Denver,20000,2024-08-23,2024-11-03,Clothing,Brand H,68.85,2,137.69,5,126.51,1.08
CUST_04542,18,Female,New York,29355,2025-06-14,2025-07-29,Automotive,Brand F,190.75,2,381.5,2,371.29,0.28
CUST_04543,24,Female,Dallas,41745,2023-07-24,2024-06-27,Home & Garden,Brand B,106.95,4,427.8,5,362.78,2.17
CUST_04544,23,Female,Charlotte,71084,2022-12-12,2023-12-22,Sports,Brand H,35.5,2,70.99,3,70.06,2.78
CUST_04545,30,Other,Phoenix,20000,2024-06-12,2025-02-24,Electronics,Brand B,201.52,4,806.09,4,677.75,1.28
CUST_04546,30,Male,Jacksonville,29892,2022-10-05,2023-05-04,Toys,Brand E,30.73,3,92.19,4,110.35,2.97
CUST_04547,48,Female,Charlotte,50082,2022-10-22,2024-02-09,Automotive,Brand C,122.31,1,122.31,5,117.97,2.92
CUST_04548,31,Female,Los Angeles,36641,2023-10-20,2023-12-07,Automotive,Brand E,47.91,5,239.56,4,238.29,1.93
CUST_04549,20,Male,Jacksonville,20000,2022-10-11,2023-12-20,Beauty,Brand E,26.33,1,26.33,5,21.32,2.95
CUST_04550,29,Male,Denver,20000,2024-12-16,2025-04-24,Home & Garden,Brand C,89.59,2,179.17,3,205.63,0.77
CUST_04551,26,Male,,42378,2025-05-06,2025-06-17,Automotive,Brand H,203.77,2,407.54,2,383.02,0.38
CUST_04552,34,,Phoenix,31689,2025-06-07,2025-08-28,Books,Brand C,17.76,4,71.04,2,68.89,0.3
CUST_04553,34,Male,San Francisco,21610,2024-04-23,2024-11-24,Clothing,Brand G,58.11,1,58.11,6,65.82,1.42
CUST_04554,18,Female,San Francisco,20000,2025-03-02,2025-04-20,Automotive,Brand H,14.09,2,28.18,5,31.65,0.56
CUST_04555,39,Female,Los Angeles,20000,2022-10-25,2024-04-21,Automotive,Brand F,126.87,2,253.74,4,304.01,2.91
CUST_04556,60,Female,Dallas,44517,2023-03-02,2023-10-09,Automotive,Brand E,159.68,5,798.42,3,746.03,2.56
CUST_04557,24,Female,Charlotte,30187,2025-07-04,2025-07-25,Toys,Brand H,37.57,3,112.7,10,122.78,0.22
CUST_04558,31,Female,Dallas,23440,2024-08-08,2024-10-08,Clothing,Brand F,40.26,4,161.05,4,188.95,1.13
CUST_04559,20,Male,Seattle,23077,2023-10-05,2025-05-15,Books,Brand B,12.3,3,36.91,5,31.17,1.97
CUST_04560,23,Female,Dallas,63148,2025-02-03,2025-06-30,Books,Brand H,13.34,4,53.37,4,49.06,0.64
CUST_04561,49,Male,New York,67113,2023-09-09,2024-10-10,Automotive,Brand E,208.67,4,834.67,2,887.58,2.04
CUST_04562,45,Female,Charlotte,23413,2023-01-11,2024-02-07,Clothing,Brand C,23.05,3,69.16,3,58.34,2.7
CUST_04563,18,Male,Philadelphia,39773,2024-01-31,2025-04-28,Books,Brand C,15.1,1,15.1,4,17.7,1.65
CUST_04564,18,Female,Seattle,41145,2024-11-07,2025-06-23,Electronics,Brand C,273.95,6,1643.7,3,1669.94,0.88
CUST_04565,44,Male,Houston,41456,2023-07-22,2025-08-23,Automotive,Brand C,71.74,5,358.71,4,288.02,2.17
CUST_04566,39,Female,Columbus,30932,2023-08-07,2023-12-19,Home & Garden,Brand E,85.15,4,340.62,3,330.66,2.13
CUST_04567,,Male,Los Angeles,21462,2023-05-26,2025-09-07,Toys,Brand H,33.92,2,67.84,3,74.66,2.33
CUST_04568,46,Female,San Diego,46122,2024-03-12,2025-02-21,Electronics,Brand E,99.27,1,99.27,4,88.59,1.53
CUST_04569,22,Female,Los Angeles,38115,2025-04-17,2025-04-22,Books,Brand B,22.05,3,66.16,7,76.44,0.44
CUST_04570,27,Male,Phoenix,65627,2025-01-21,2025-04-12,Sports,Brand A,102.73,4,410.91,2,474.5,0.67
CUST_04571,53,Male,Indianapolis,48693,2024-04-08,2024-08-25,Electronics,Brand D,164.85,3,494.54,2,536.84,1.46
CUST_04572,39,Male,Denver,23845,2022-12-22,2023-06-23,Electronics,Brand F,167.89,3,503.67,3,420.81,2.75
CUST_04573,28,Female,Phoenix,21367,2023-09-15,2023-12-21,Sports,Brand E,139.94,2,279.89,4,232.98,2.02
CUST_04574,40,Other,San Antonio,24713,2025-08-02,2025-08-23,Automotive,Brand E,84.89,3,254.66,5,247.13,0.14
CUST_04575,33,Female,Philadelphia,21850,2024-10-24,2025-03-31,Beauty,Brand D,34.91,1,34.91,7,34.97,0.91
CUST_04576,50,Female,Philadelphia,36144,2023-04-27,2025-03-26,Home & Garden,Brand C,133.14,5,665.68,4,698.75,2.41
CUST_04577,50,Female,Chicago,20000,2023-09-09,2025-08-05,Books,Brand C,12.34,2,24.69,9,20.36,2.04
CUST_04578,32,Female,San Antonio,42935,2025-08-21,2025-09-11,Automotive,Brand H,206.41,1,206.41,5,220.17,0.09
CUST_04579,41,Male,Boston,27216,2022-12-04,2024-11-27,Automotive,Brand F,182.86,2,365.72,4,317.11,2.8
CUST_04580,37,Male,Austin,,2024-11-02,2025-09-17,Clothing,Brand C,56.56,3,169.69,7,165.35,0.89
CUST_04581,18,Male,Denver,48672,2023-03-27,2023-09-07,Toys,Brand H,47.79,1,47.79,4,55.62,2.49
CUST_04582,,Female,Chicago,,2024-09-19,2025-01-27,Books,Brand E,10,1,10,6,11.63,1.01
CUST_04583,18,Male,New York,27485,2023-01-19,2024-10-16,Clothing,Brand F,46.19,4,184.75,4,162.86,2.68
CUST_04584,32,Male,San Antonio,53483,2023-12-12,2024-01-03,Automotive,Brand A,160.24,2,320.49,3,260.34,1.78
CUST_04585,44,Male,Charlotte,40185,2024-03-08,2024-07-09,Beauty,Brand C,26.0,3,78.0,4,75.69,1.54
CUST_04586,37,Female,Austin,61038,2025-01-28,2025-08-05,Toys,Brand C,33.22,5,166.09,2,139.97,0.65
CUST_04587,18,Male,Seattle,31929,2025-04-09,2025-08-10,Beauty,Brand F,27.73,2,55.45,4,57.03,0.46
CUST_04588,24,Male,Chicago,20000,2023-04-01,2025-04-14,Home & Garden,Brand A,129.16,2,258.32,2,268.64,2.48
CUST_04589,18,Female,San Jose,38422,2023-11-05,2024-08-07,Sports,Brand C,77.06,4,308.25,9,296.49,1.88
CUST_04590,31,Female,Phoenix,34623,2024-09-06,2025-09-08,Automotive,Brand C,133.75,3,401.25,2,458.9,1.05
CUST_04591,54,Male,Dallas,25002,2023-01-25,2023-11-24,Beauty,Brand H,42.59,3,127.77,2,124.55,2.66
CUST_04592,38,Male,San Antonio,,2024-02-03,2025-06-05,Toys,Brand E,47.24,3,141.72,3,139.12,1.64
CUST_04593,51,Male,Jacksonville,32423,2023-08-27,2025-03-22,Beauty,Brand A,31.64,2,63.29,3,59.6,2.08
CUST_04594,37,Female,Phoenix,36190,2024-02-04,2024-04-14,Sports,Brand B,97.86,2,195.73,4,207.59,1.63
CUST_04595,32,Female,San Francisco,62428,2025-06-08,2025-06-17,Sports,Brand G,84.11,3,252.32,4,252.74,0.29
CUST_04596,25,Male,Phoenix,21149,2025-08-10,2025-09-13,Home & Garden,Brand B,86.42,3,259.25,5,241.64,0.12
CUST_04597,47,Male,San Francisco,31576,2025-05-29,2025-06-02,Automotive,Brand F,119.05,2,238.09,5,255.23,0.32
CUST_04598,40,Female,Charlotte,20000,2023-12-25,2024-01-08,Clothing,Brand G,41.25,3,123.75,3,142.07,1.75
CUST_04599,50,Female,Boston,43857,2024-08-09,2024-11-22,Automotive,Brand H,118.09,3,354.28,6,421.6,1.12
CUST_04600,22,Female,Boston,20000,2023-01-05,2025-05-02,Home & Garden,Brand D,110.05,4,440.2,3,356.54,2.72
CUST_04601,42,Male,Jacksonville,39477,2023-04-18,2024-10-06,Automotive,Brand C,156.86,4,627.43,3,521.15,2.43
CUST_04602,19,Male,Denver,59155,2025-04-27,2025-06-23,Sports,Brand H,102.91,5,514.53,2,469.22,0.41
CUST_04603,37,Female,Dallas,30788,2024-08-15,2025-02-14,Beauty,Brand F,41.78,5,208.92,2,176.55,1.11
CUST_04604,,Male,Phoenix,59217,2023-05-21,2025-09-10,Beauty,Brand A,17.58,4,70.3,3,80.81,2.34
CUST_04605,41,Female,Chicago,41777,2025-07-07,2025-09-07,Electronics,Brand F,214.32,1,214.32,3,201.86,0.21
CUST_04606,18,Male,Houston,27162,2024-05-31,2024-09-01,Sports,Brand B,144.62,3,433.86,4,350.69,1.31
CUST_04607,43,Female,New York,28374,2024-07-01,2025-05-20,Automotive,Brand H,172.19,5,860.96,3,692.94,1.23
CUST_04608,25,Male,Indianapolis,29173,2025-04-13,2025-08-05,Home & Garden,Brand E,73.64,6,441.82,6,380.51,0.45
CUST_04609,28,Female,Seattle,93344,2025-02-14,2025-06-11,Toys,Brand D,39.37,2,78.74,3,73.93,0.61
CUST_04610,38,Female,San Diego,44302,2023-04-05,2024-08-04,Home & Garden,Brand C,119.79,3,359.36,2,394.07,2.47
CUST_04611,50,Male,Columbus,38291,2023-09-07,2024-04-19,Sports,Brand D,92.0,2,184.0,1,180.3,2.05
CUST_04612,32,Female,Los Angeles,76972,2023-12-14,2024-11-17,Toys,Brand H,44.79,3,134.38,3,121.29,1.78
CUST_04613,26,Male,Indianapolis,21686,2024-06-24,2025-02-24,Beauty,Brand C,25.14,3,75.42,5,65.54,1.25
CUST_04614,63,Male,San Jose,28398,2024-10-20,2025-07-01,Beauty,Brand D,36.32,2,72.64,5,64.94,0.93
CUST_04615,48,Female,Denver,36622,2023-08-02,2025-04-27,Electronics,Brand D,263.29,4,1053.14,6,978.43,2.14
CUST_04616,31,Female,Seattle,33639,2025-04-11,2025-06-20,Home & Garden,Brand B,64.1,2,128.19,2,143.08,0.45
CUST_04617,33,Female,,42149,2024-03-10,2024-10-23,Electronics,Brand H,281.62,1,281.62,5,320.14,1.54
CUST_04618,57,Male,Houston,56576,2023-11-23,2024-04-30,Books,Brand A,13.82,4,55.29,3,58.39,1.83
CUST_04619,24,Male,San Francisco,63424,2024-03-20,2025-07-11,Beauty,Brand B,24.53,3,73.58,4,63.97,1.51
CUST_04620,18,Other,Los Angeles,20000,2025-02-27,2025-07-01,Toys,Brand D,49.39,3,148.18,3,133.91,0.57
CUST_04621,21,Male,,26208,2023-12-30,2025-01-25,Automotive,Brand E,146.75,4,586.98,6,537.32,1.73
CUST_04622,21,Male,Chicago,125132,2025-01-15,2025-07-20,Electronics,Brand E,240.95,2,481.9,7,551.05,0.69
CUST_04623,,Male,San Diego,20000,2025-06-14,2025-09-03,Books,Brand H,19.69,1,19.69,4,22.31,0.28
CUST_04624,32,Female,Chicago,71687,2025-01-27,2025-04-01,Books,Brand A,12.43,2,24.86,3,20.24,0.65
CUST_04625,25,Male,San Antonio,45408,2024-09-09,2025-06-14,Home & Garden,Brand E,91.48,2,182.97,3,199.25,1.04
CUST_04626,38,Male,Denver,28978,2023-06-30,2025-08-13,Electronics,Brand C,165.2,5,826.01,4,801.1,2.23
CUST_04627,27,Female,Seattle,36531,2025-02-20,2025-07-31,Electronics,Brand F,203.22,4,812.89,3,800.77,0.59
CUST_04628,60,Female,San Antonio,51836,2025-05-21,2025-08-08,Electronics,Brand E,162.4,3,487.19,5,486.26,0.34
CUST_04629,27,Female,Jacksonville,20000,2024-06-02,2025-01-24,Electronics,Brand B,209.93,4,839.74,6,709.72,1.31
CUST_04630,52,Male,Fort Worth,,2023-05-12,2023-09-27,Books,Brand D,10,3,30,4,32.41,2.37
CUST_04631,38,Female,Houston,51271,2025-04-03,2025-08-18,Sports,Brand B,97.23,4,388.92,5,459.01,0.47
CUST_04632,48,,Chicago,28971,2023-03-05,2024-12-14,Automotive,Brand B,124.51,3,373.53,7,336.36,2.55
CUST_04633,33,Male,Columbus,40755,2023-02-04,2023-02-17,Books,Brand A,12.74,5,63.71,1,56.46,2.63
CUST_04634,43,Male,San Antonio,31357,2024-12-05,2025-04-14,Electronics,Brand B,127.04,4,508.15,3,422.57,0.8
CUST_04635,52,Female,San Diego,37097,2024-05-17,2025-07-04,Toys,Brand C,29.76,2,59.51,4,48.57,1.35
CUST_04636,26,Male,Indianapolis,29425,2024-02-05,2024-02-07,Beauty,Brand A,30.03,4,120.13,3,104.33,1.63
CUST_04637,24,Female,Dallas,42740,2024-06-10,2025-03-03,Home & Garden,Brand G,94.9,2,189.8,4,202.86,1.29
CUST_04638,43,Male,Jacksonville,24703,2022-11-06,2025-08-30,Sports,Brand A,86.04,2,172.08,5,194.33,2.88
